table;var;format;description;nomenclature
T_HADaa_nnEHPA;DAT_FIN_CON;Char;Date de fin de la convention;-
T_HADaa_nnEHPA;ETA_NUM_ESMS;Char;N° FINESS ESMS;-
T_HADaa_nnEHPA;ETA_NUM_EPMSI;Char;N° FINESS e-PMSI;-
T_HADaa_nnEHPA;FFT_COD;Char;Code forfait de soins;-
T_HADaa_nnEHPA;FIC_TYP;Char;Type de fichier;-
T_HADaa_nnEHPA;MOI;Char;N° période (mois);-
T_HADaa_nnEHPA;ETA_TYP_ESMS;Char;Type d'établissement;-
T_RIPaa_nnR3A;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnR3A;FOR_NUM;char;N° format;-
T_RIPaa_nnR3A;FOR_NUM_ORI;char;N° format RIM d'orgine;-
T_RIPaa_nnR3A;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnR3A;IPP_IRR_CRY;char;Cryptage irreversible de l'IPP;-
T_RIPaa_nnR3A;SEJ_IDT;char;Identifiant de séjour;-
T_RIPaa_nnR3A;AGE_ANN;num;Age du patient en années à la date de réalisation de l'acte;-
T_RIPaa_nnR3A;AGE_JOU;num;Age du patient en jours pour les enfants de moins d'un an;-
T_RIPaa_nnR3A;COD_SEX;char;Sexe du patient;-
T_RIPaa_nnR3A;BDI_COD;char;Code géographique de résidence;-
T_RIPaa_nnR3A;BDI_DEP;char;Code département de résidence;-
T_RIPaa_nnR3A;FOR_ACT;char;Forme d'activité;-
T_RIPaa_nnR3A;SEC_NUM;char;N°de secteur ou de dispositif intersectoriel;-
T_RIPaa_nnR3A;MOD_SOI;char;Mode légal de soins;-
T_RIPaa_nnR3A;ORD_NUM;char;N° d'ordre;-
T_RIPaa_nnR3A;RAL_ACT_MOI;char;Mois de la date de réalisation de l'acte;-
T_RIPaa_nnR3A;RAL_ACT_ANN;char;Année de la date de réalisation de l'acte;-
T_RIPaa_nnR3A;ACT_NAT;char;Nature de l’acte;-
T_RIPaa_nnR3A;ACT_LIEU;char;Lieu de l’acte;-
T_RIPaa_nnR3A;PRO_CAT;char;Catégorie professionnelle de l’intervenant;-
T_RIPaa_nnR3A;INT_NBR;num;Nombre d’intervenants;-
T_RIPaa_nnR3A;ANO_IND;char;Indicateur d'anomalie;-
T_RIPaa_nnR3A;ACT_LIB_IND;char;Indicateur d’activité libérale;-
T_RIPaa_nnR3A;ETB_SAN_AUTOR;char;Indicateur FINESS géographique sans autorisation;-
T_RIPaa_nnR3A;DGN_PAL;char;Diagnostic principal ou motif de prise en charge principale;-
T_RIPaa_nnR3A;NBR_DGN;num;Nombre de diagnostics et facteurs associés;-
T_RIPaa_nnR3AD;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnR3AD;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnR3AD;SEJ_IDT;char;Identifiant de séjour;-
T_RIPaa_nnR3AD;IPP_IRR_CRY;char;Cryptage irreversible de l'IPP;-
T_RIPaa_nnR3AD;ORD_NUM;char;N° d'ordre;-
T_RIPaa_nnR3AD;ASS_DGN;char;Diagnostics et facteurs associés;-
T_RIPaa_nnRSA;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnRSA;FOR_NUM;char;N° format;-
T_RIPaa_nnRSA;FOR_NUM_ORI;char;N° format RIM d'orgine;-
T_RIPaa_nnRSA;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnRSA;IPP_IRR_CRY;char;Cryptage irreversible de l'IPP;-
T_RIPaa_nnRSA;SEJ_IDT;char;Identifiant de séjour;-
T_RIPaa_nnRSA;AGE_ANN;num;Age du patient en années;-
T_RIPaa_nnRSA;AGE_JOU;num;Age du patient en jours pour les enfants de moins d'un an;-
T_RIPaa_nnRSA;COD_SEX;char;Sexe du patient;-
T_RIPaa_nnRSA;BDI_COD;char;Code géographique de résidence;-
T_RIPaa_nnRSA;BDI_DEP;char;Code département de résidence;-
T_RIPaa_nnRSA;FOR_ACT;char;Forme d'activité;-
T_RIPaa_nnRSA;RIP_NUM;char;N° séquentiel de séjour;-
T_RIPaa_nnRSA;ENT_MOD;char;Mode d'entrée de séjour;-
T_RIPaa_nnRSA;ENT_PRV;char;Provenance;-
T_RIPaa_nnRSA;SOR_MOD;char;Mode de sortie de séjour;-
T_RIPaa_nnRSA;SOR_DES;char;Destination;-
T_RIPaa_nnRSA;SEC_NUM;char;N°de secteur ou de dispositif intersectoriel;-
T_RIPaa_nnRSA;MOD_SOI;char;Mode légal de soins;-
T_RIPaa_nnRSA;SEQ_IND;char;Indicateur de séquence correspondant à une sortie d’essai;-
T_RIPaa_nnRSA;SEQ_SEQ_NUM;char;N° séquentiel de séquence au sein du séjour;-
T_RIPaa_nnRSA;DEL_DAT;num;Délai entre la date de début de la séquence et la date d'entrée du séjour;-
T_RIPaa_nnRSA;SEQ_PRE_IND;char;Indicateur de première séquence du séjour;-
T_RIPaa_nnRSA;SEQ_DER_IND;char;Indicateur de dernière séquence du séjour;-
T_RIPaa_nnRSA;SEQ_FIN_MOI;char;Mois de la date de fin de séquence;-
T_RIPaa_nnRSA;SEQ_FIN_ANN;char;Année de la date de fin de séquence;-
T_RIPaa_nnRSA;SEQ_COU_NBJ;num;Nombre de jours couverts par la séquence;-
T_RIPaa_nnRSA;PRE_JOU_NBJ;num;Nombre de jours de présence;-
T_RIPaa_nnRSA;PRE_DEM_JOU_NBJ;num;Nombre de demi-journées de présence;-
T_RIPaa_nnRSA;THE_ISO_NBJ;num;Nombre de jours d’isolement thérapeutique;-
T_RIPaa_nnRSA;SCO_DEP_HAB;char;Score pour la dépendance pour l’habillage (AVQ);-
T_RIPaa_nnRSA;SCO_DEP_DPL;char;Score pour la dépendance pour le déplacement/Locomotion (AVQ);-
T_RIPaa_nnRSA;SCO_DEP_ALI;char;Score pour la dépendance pour l’alimentation (AVQ);-
T_RIPaa_nnRSA;SCO_DEP_CON;char;Score pour la dépendance pour la continence (AVQ);-
T_RIPaa_nnRSA;SCO_DEP_CPT;char;Score pour la dépendance pour le comportement (AVQ);-
T_RIPaa_nnRSA;SCO_DEP_COM;char;Score dépendance communication (AVQ);-
T_RIPaa_nnRSA;THE_MS_IND;char;Indicateur d’accompagnement thérapeutique en milieu scolaire;-
T_RIPaa_nnRSA;ANO_IND;char;Indicateur d'anomalie;-
T_RIPaa_nnRSA;ETB_SAN_AUTOR;char;Indicateur FINESS géographique sans autorisation;-
T_RIPaa_nnRSA;TYP_GEN_RSA;char;Type de génération automatique du RPSA;-
T_RIPaa_nnRSA;DGN_PAL;char;Diagnostic principal ou motif de prise en charge principale;-
T_RIPaa_nnRSA;NBR_DGN;num;Nombre de diagnostics et facteurs associés;-
T_RIPaa_nnRSA;NBR_CCAM;num;Nombre d'actes CCAM;-
T_RIPaa_nnRSAD;ETA_NUM_EPMSI;char;N° FINESS e-PMSI;-
T_RIPaa_nnRSAD;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnRSAD;IPP_IRR_CRY;char;Cryptage irreversible de l'IPP;-
T_RIPaa_nnRSAD;SEJ_IDT;char;Identifiant de séjour;-
T_RIPaa_nnRSAD;RIP_NUM;char;N° séquentiel de séjour;-
T_RIPaa_nnRSAD;SEQ_SEQ_NUM;char;N° séquentiel de séquence au sein du séjour;-
T_RIPaa_nnRSAD;ASS_DGN;char;Diagnostics et facteurs associés;-
T_RIPaa_nnC;ETA_NUM_EPMSI;char;FINESS d’inscription e-PMSI;-
T_RIPaa_nnC;ETA_NUM_TWO;char;Second n° FINESS;-
T_RIPaa_nnC;FOR_NUM;char;N° format;-
T_RIPaa_nnC;FOR_NUM_HOSP;char;N° format VID-HOSP;-
T_RIPaa_nnC;ENT_MOI;char;Mois de la date d'entrée du séjour;-
T_RIPaa_nnC;ENT_ANN;char;Année de la date d'entrée du séjour;-
T_RIPaa_nnC;NIR_RET;char;Code retour contrôle « n° sécurité sociale »;-
T_RIPaa_nnC;NAI_RET;char;Code retour contrôle « date de  naissance »;-
T_RIPaa_nnC;SEX_RET;char;Code retour contrôle « sexe »;-
T_RIPaa_nnC;SEJ_RET;char;Code retour contrôle « n° d’identification administratif de séjour »;-
T_RIPaa_nnC;FHO_RET;char;Code retour « fusion ANO-HOSP et HOSP-PMSI »;-
T_RIPaa_nnC;PMS_RET;char;Code retour « fusion ANO-PMSI et fichier PMSI »;-
T_RIPaa_nnC;DAT_RET;char;Code retour contrôle « date de référence» (date d’entrée du séjour);-
T_RIPaa_nnC;COH_NAI_RET;char;Code retour contrôle « Cohérence date naissance »;-
T_RIPaa_nnC;COH_SEX_RET;char;Code retour contrôle « Cohérence sexe »;-
T_RIPaa_nnC;NIR_ANO_17;char;N° anonyme;-
T_RIPaa_nnC;SEJ_NUM;char;N° de séjour;-
T_RIPaa_nnC;RIP_NUM;char;N° séquentiel dans fichier PMSI;-
T_RIPaa_nnC;ENT_DAT;char;Date d'entrée du séjour PMSI;-
T_RIPaa_nnC;SOR_DAT;char;Date de sortie du séjour PMSI;-
T_RIPaa_nnC;EXE_SOI_DTD;DATETIME;date d'entrée;-
T_RIPaa_nnC;EXE_SOI_DTF;DATETIME;date de sortie;-
T_RIPaa_nnC;EXE_SOI_AMD;char;Date d'entrée au format année + mois;-
T_RIPaa_nnC;EXE_SOI_AMF;char;Date de sortie au format année + mois;-
T_RIPaa_nnC;NUM_DAT_AT_RET;Char;Code retour contrôle « Numéro accident du travail ou date d’accident de droit commun«;-
T_RIPaa_nnC;ORG_CPL_NUM_RET;char;Code retour contrôle « N° d’organisme complémentaire«;-
T_RIPaa_nnC;ETA_NUM_RET;char;Code retour contrôle «N° FINESS d’inscription e-PMSI«;-
T_RIPaa_nnC;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_RIPaa_nnC;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_RIPaa_nnE;ETA_NUM;char;N°FINESS;-
T_RIPaa_nnE;SOC_RAI;char;Raison sociale;-
T_RIPaa_nnE;REG_ETA;char;Région;-
T_RIPaa_nnE;ANN_TRT;char;N° du trimestre PMSI transmis;-
T_RIPaa_nnE;STA_ETA;char;Statut de l'établissement;-
T_RIPaa_nnE;VAL_ETA;char;Validation des données;-
T_RIPaa_nnE;ETB_EXE_FIN;char;N°FINESS sans clé;-
T_RIPaa_nnSTC;ETA_NUM_EPMSI;char;N° FINESS de l'établisement;-
T_RIPaa_nnSTC;RIP_NUM;char;N° séquentiel dans fichier PMSI ;-
T_RIPaa_nnSTC;NOE_RGM_CTL;char;Code retour contrôle « code grand régime »;-
T_RIPaa_nnSTC;EXO_TM_CTL;char;Code retour contrôle « code justification d’exonération du ticket modérateur » ;-
T_RIPaa_nnSTC;COD_PEC_CTL;char;Code retour contrôle « code de prise en charge du forfait journalier »;-
T_RIPaa_nnSTC;NAT_ASS_CTL;char;Code retour contrôle « nature d’assurance »;-
T_RIPaa_nnSTC;CTR_TYP_CTL;char;Code retour contrôle « type de contrat souscrit auprès d'un organisme complémentaire »;-
T_RIPaa_nnSTC;SEJ_FAC_CTL;char;Code retour contrôle « séjour facturable à l’assurance maladie »;-
T_RIPaa_nnSTC;NON_FAC_AM_CTL;char;Code retour contrôle « motif de la non facturation à l'assurance maladie »;-
T_RIPaa_nnSTC;FAC_18E_CTL;char;Code retour contrôle « facturation du 18 euro »;-
T_RIPaa_nnSTC;NBR_VEN_CTL;char;Code retour contrôle « nombre de venues de la facture »;-
T_RIPaa_nnSTC;FAC_MNT_TM_CTL;char;Code retour contrôle « montant à facturer au titre du ticket modérateur»;-
T_RIPaa_nnSTC;FAC_MNT_FJ_CTL;char;Code retour contrôle « montant à facturer au titre du forfait journalier »;-
T_RIPaa_nnSTC;TOT_MNT_AM_CTL;char;Code retour contrôle « montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes »);-
T_RIPaa_nnSTC;MAJ_MNT_CTL;char;Code retour contrôle « montant lié à la majoration au parcours de soin »;-
T_RIPaa_nnSTC;REM_BAS_CTL;char;Code retour contrôle « montant base remboursement »;-
T_RIPaa_nnSTC;REM_TAU_CTL;char;Code retour contrôle « taux de remboursement »;-
T_RIPaa_nnSTC;BEN_CMU_CTL;char;Code retour contrôle « Patient bénéficiaire de la CMU »;-
T_RIPaa_nnSTC;DAT_HOS_CTL;char;Code retour contrôle « Identifiant anonyme d'hospitalisation »;-
T_RIPaa_nnSTC;TOT_MNT_AMC_CTL;char;Code retour contrôle « Montant total du séjour remboursable pour l'AMC »;-
T_RIPaa_nnSTC;NOE_RGM;char;Code grand régime;-
T_RIPaa_nnSTC;EXO_TM;char;Code justification d’exonération du ticket modérateur;-
T_RIPaa_nnSTC;FJ_COD_PEC;char;Code de prise en charge du forfait journalier ;-
T_RIPaa_nnSTC;NAT_ASS;char;Nature d'assurance;-
T_RIPaa_nnSTC;CTR_TYP;char;Type de contrat souscrit auprès d'un organisme complémentaire;-
T_RIPaa_nnSTC;SEJ_FAC_AM;char;Séjour facturable à l’assurance maladie;-
T_RIPaa_nnSTC;NON_FAC_AM;char;Motif de la non facturation à l'assurance maladie;-
T_RIPaa_nnSTC;FAC_18E;char;Facturation du 18 euro;-
T_RIPaa_nnSTC;FAC_NBR_VEN;num;Nombre de venues de la facture;-
T_RIPaa_nnSTC;FAC_MNT_TM;num;Montant à facturer au titre du ticket modérateur;-
T_RIPaa_nnSTC;FAC_MNT_FJ;num;Montant à facturer au titre du forfait journalier ;-
T_RIPaa_nnSTC;TOT_MNT_AM;num;Montant total du séjour remboursé par l’assurance maladie (i.e. hors prestations annexes);-
T_RIPaa_nnSTC;MAJ_MNT_PS;num;Montant lié à la majoration au parcours de soins;-
T_RIPaa_nnSTC;REM_BAS_MNT;num;Montant base remboursement;-
T_RIPaa_nnSTC;REM_TAU;num;Taux de remboursement;-
T_RIPaa_nnSTC;BEN_CMU;char;Patient bénéficiaire de la CMU;-
T_RIPaa_nnSTC;DAT_HOS;char;Identifiant anonyme d'hospitalisation;-
T_RIPaa_nnSTC;TOT_MNT_AMC;num;Montant total du séjour remboursable pour l'AMC;-
T_RIPaa_nnSTC;GES_COD_CTL;char;Code retour contrôle « code gestion »;-
T_RIPaa_nnSTC;PA_COD_CTL;char;Code retour contrôle « Code participation assuré »;-
T_RIPaa_nnSTC;ENT_NUM_CTL;char;Code retour contrôle « N° d’entrée »;-
T_RIPaa_nnSTC;CAI_GES_CTL;char;Code retour contrôle « N° caisse gestionnaire » ;-
T_RIPaa_nnSTC;CENT_GES_CTL;char;Code retour contrôle « N° centre gestionnaire » ;-
T_RIPaa_nnSTC;GES_COD;char;code gestion ;-
T_RIPaa_nnSTC;PA_COD;char;Code participation assuré ;-
T_RIPaa_nnSTC;ENT_NUM;char;N° d’entrée ;-
T_RIPaa_nnSTC;CAI_GES;char;N° caisse gestionnaire ;-
T_RIPaa_nnSTC;CENT_GES;char;N° centre gestionnaire ;-
T_RIPaa_nnSTC;RNG_NAI_CTL;char;Code retour contrôle « Rang de naissance »;-
T_RIPaa_nnSTC;RNG_BEN_CTL;char;Code retour contrôle « Rang du bénéficiaire »;-
T_RIPaa_nnSTC;RNG_NAI;char;Rang de naissance ;-
T_RIPaa_nnSTC;RNG_BEN;char;Rang du bénéficiaire ;-
T_RIPaa_nnSTC;PEC_SOI_URG_CTL;char;Code retour contrôle «Confirmation de la prise en charge dans le cadre du dispositif des soins urgents« ;-
T_RIPaa_nnSTC;PEC_SOI_URG;char;Confirmation de la prise en charge dans le cadre du dispositif des soins urgents ;-
T_RIPaa_nnSTC;NAT_PJ_DT_CTL;char;Code retour contrôle «Nature de la pièce justificative des droits«;-
T_RIPaa_nnSTC;DAT_PEC_CTL;char;Code retour contrôle «Prise en charge établie le«;-
T_RIPaa_nnSTC;CAI_NUM_CTL;char;Code retour contrôle «Délivrée par«;-
T_RIPaa_nnSTC;REG_PEC_ASS_CTL;char;Code retour contrôle «Régime de prestation de l’assuré«;-
T_RIPaa_nnSTC;TOP_ECL_FLX_CTL;char;Code retour contrôle «Top éclatement des flux par l’établissement«;-
T_RIPaa_nnSTC;DAT_DEB_FAC_CTL;char;Code retour contrôle «Date d’entrée«;-
T_RIPaa_nnSTC;DAT_FIN_FAC_CTL;char;Code retour contrôle «Date de sortie«;-
T_RIPaa_nnSTC;NAT_PJ_DT;char;Nature de la pièce justificative des droits;-
T_RIPaa_nnSTC;DAT_PEC;char;Prise en charge établie le;-
T_RIPaa_nnSTC;CAI_NUM;char;Délivrée par;-
T_RIPaa_nnSTC;REG_PEC_ASS;char;Régime de prestation de l’assuré;-
T_RIPaa_nnSTC;TOP_ECL_FLX;char;Top éclatement des flux par l’établissement;-
T_RIPaa_nnSTC;DAT_DEB_FAC;char;Date d’entrée;-
T_RIPaa_nnSTC;DAT_FIN_FAC;char;Date de sortie;-
T_RIPaa_nnSTC;RAC_MNT_PAT_CTL;char;Code retour contrôle « Montant total du séjour facturé au patient «;-
T_RIPaa_nnSTC;NBR_REJET_AMO_CTL;char;Code retour contrôle « Rejet AMO «;-
T_RIPaa_nnSTC;FAC_AMO_DT_CTL;char;Code retour contrôle « Date de facturation AMO «;-
T_RIPaa_nnSTC;FAC_AMC_DT_CTL;char;Code retour contrôle « Date de facturation AMC «;-
T_RIPaa_nnSTC;FAC_RAC_DT_CTL;char;Code retour contrôle « Date de facturation patient «;-
T_RIPaa_nnSTC;PAI_AMO_DT_CTL;char;Code retour contrôle « Date de paiement AMO «;-
T_RIPaa_nnSTC;PAI_AMC_DT_CTL;char;Code retour contrôle « Date de paiement AMC «;-
T_RIPaa_nnSTC;PAI_RAC_DT_CTL;char;Code retour contrôle « Date de paiement patient «;-
T_RIPaa_nnSTC;VALID_FAC_AMO_CTL;char;Code retour contrôle « Statut FT AMO «;-
T_RIPaa_nnSTC;VALID_FAC_AMC_CTL;char;Code retour contrôle « Statut FT AMC «;-
T_RIPaa_nnSTC;VALID_FAC_RAC_CTL;char;Code retour contrôle « Statut FT patient «;-
T_RIPaa_nnSTC;PAYS_ASS_PAT_CTL;char;Code retour contrôle « Pays d’assurance social «;-
T_RIPaa_nnSTC;RAC_MNT_PAT;num;Montant total du séjour facturé au patient;-
T_RIPaa_nnSTC;NBR_REJET_AMO;char;Rejet AMO;-
T_RIPaa_nnSTC;FAC_AMO_DT;char;Date de facturation AMO;-
T_RIPaa_nnSTC;FAC_AMC_DT;char;Date de facturation AMC;-
T_RIPaa_nnSTC;FAC_RAC_DT;char;Date de facturation patient;-
T_RIPaa_nnSTC;PAI_AMO_DT;char;Date de paiement AMO;-
T_RIPaa_nnSTC;PAI_AMC_DT;char;Date de paiement AMC;-
T_RIPaa_nnSTC;PAI_RAC_DT;char;Date de paiement patient;-
T_RIPaa_nnSTC;VALID_FAC_AMO;char;Statut FT AMO;-
T_RIPaa_nnSTC;VALID_FAC_AMC;char;Statut FT AMC;-
T_RIPaa_nnSTC;VALID_FAC_RAC;char;Statut FT patient;-
T_RIPaa_nnSTC;PAYS_ASS_PAT;char;Pays d’assurance social;-
T_RIPaa_nnS;ETA_NUM_EPMSI;char;Numéro FINESS e-PMSI;-
T_RIPaa_nnS;FOR_NUM;char;Numéro de version du format de SRPSA;-
T_RIPaa_nnS;ETA_NUM_TWO;char;Numéro FINES géographique;-
T_RIPaa_nnS;RIP_NUM;char;N° séquentiel de séjour;-
T_RIPaa_nnS;COD_SEX;char;Sexe du patient;-
T_RIPaa_nnS;SEJ_DUREE;num;Durée couverte par les séquences;-
T_RIPaa_nnS;SEJ_NBJ;num;Nombre de journées de présence ;-
T_RIPaa_nnS;SEJ_FINI;char;Indicateur de séjour terminé;-
T_RIPaa_nnS;HOS_TYP;char;Type d'hospitalisation;-
T_RIPaa_nnS;SOR_MOI;char;Mois de la date de sortie du séjour;-
T_RIPaa_nnS;SOR_ANN;char;Année de la date de sortie du séjour;-
T_RIPaa_nnS;ENT_MOD;char;Mode d’entrée;-
T_RIPaa_nnS;ENT_PRV;char;Provenance;-
T_RIPaa_nnS;SOR_MOD;char;Mode de sortie;-
T_RIPaa_nnS;SOR_DES;char;Destination;-
T_RIPaa_nnS;TYP_GEN_RSA;char;Type de génération automatique du RPSA;-
T_RIPaa_nnFA;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFA;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFA;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFA;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFA;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFA;ENT_MOI;char;Mois de la date d'entrée;-
T_RIPaa_nnFA;ENT_ANN;char;Année de la date d'entrée;-
T_RIPaa_nnFA;SOR_MOI;char;Mois de la date de sortie;-
T_RIPaa_nnFA;SOR_ANN;char;Année de la date de sortie;-
T_RIPaa_nnFA;SEJ_DUR;num;Durée (Date de sortie-date d'entrée);-
T_RIPaa_nnFA;COD_SEX;char;Sexe;-
T_RIPaa_nnFA;AGE_ANN;num;Age (en années);-
T_RIPaa_nnFA;COD_CIV;char;Code civilité ;-
T_RIPaa_nnFA;RNG_BEN;char;Rang de bénéficiaire;-
T_RIPaa_nnFA;OPE_NAT;char;Nature opération;-
T_RIPaa_nnFA;NAT_ASS;char;Nature assurance;-
T_RIPaa_nnFA;CON_TYP;char;Type de contrat souscrit auprès d'un organisme complémentaire;-
T_RIPaa_nnFA;EXO_TM;char;Justification d'exonération du TM;-
T_RIPaa_nnFA;COD_PEC;char;Code de prise en charge;-
T_RIPaa_nnFA;NOE_RGM;char;Code Gd régime;-
T_RIPaa_nnFA;RNG_NAI;char;Rang de naissance;-
T_RIPaa_nnFA;PH_BRM;num;Total Base Remboursement Prestation hospitalière;-
T_RIPaa_nnFA;PH_AMO_MNR;num;Total remboursable AMO Prestation hospitalières;-
T_RIPaa_nnFA;HON_MNT;num;Total honoraire Facturé;-
T_RIPaa_nnFA;HON_AM_MNR;num;Total honoraire remboursable AM;-
T_RIPaa_nnFA;PAS_OC_MNT;num;Total participation assuré avant OC;-
T_RIPaa_nnFA;PH_OC_MNR;num;Total remboursable OC pour les PH;-
T_RIPaa_nnFA;HON_OC_MNR;num;Total remboursable OC pour les honoraires;-
T_RIPaa_nnFA;PH_MNT;num;Montant total facturé pour  PH;-
T_RIPaa_nnFA;FAC_ETL;char;Etat de liquidation de la facture;-
T_RIPaa_nnFA;BEN_CMU;char;Patient bénéficiaire de la CMU;-
T_RIPaa_nnFA;ORG_CPL_NUM;char;N° d’organisme complémentaire;-
T_RIPaa_nnFA;NUM_DAT_AT;char;Numéro accident du travail ou date d’accident de droit commun;-
T_RIPaa_nnFB;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFB;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFB;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFB;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFB;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFB;ENT_MOI;char;Mois de la date de début de séjour;-
T_RIPaa_nnFB;ENT_ANN;char;Année de la date de début de séjour;-
T_RIPaa_nnFB;SOR_MOI;char;Mois de la date de fin de séjour;-
T_RIPaa_nnFB;SOR_ANN;char;Année de la date de fin de séjour;-
T_RIPaa_nnFB;SEJ_DUR;num;Durée (Date de fin de séjour-date de début de séjour);-
T_RIPaa_nnFB;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFB;PSH_MDT;char;Mode de traitement;-
T_RIPaa_nnFB;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_RIPaa_nnFB;ACT_COD;char;Code acte;-
T_RIPaa_nnFB;ACT_NBR;num;Quantité;-
T_RIPaa_nnFB;EXO_TM;char;Justification exonération TM;-
T_RIPaa_nnFB;ACT_COE;num;Cœfficient;-
T_RIPaa_nnFB;COD_PEC;char;Code prise en charge FJ;-
T_RIPaa_nnFB;RIP_COE;num;Cœfficient MCO/HAD;-
T_RIPaa_nnFB;PRI_UNI;num;Prix Unitaire;-
T_RIPaa_nnFB;REM_BAS;num;Montant Base remboursement;-
T_RIPaa_nnFB;REM_TAU;num;Taux applicable à la prestation;-
T_RIPaa_nnFB;AMO_MNR;num;Montant Remboursable par la caisse (AMO);-
T_RIPaa_nnFB;FAC_MNT;num;Montant total de la dépense;-
T_RIPaa_nnFB;AMC_MNR;num;Montant remboursable par l'organisme complémentaire (AMC);-
T_RIPaa_nnFB;GHS_NUM;char;N° de GHS/GHT;-
T_RIPaa_nnFB;NOE_MNR;num;Montant remboursé NOEMIE Retour;-
T_RIPaa_nnFB;NOE_OPE;char;Nature opération récupération NOEMIE Retour;-
T_RIPaa_nnFB;ETE_GHS_NUM;num;N° GHS (format num);-
T_RIPaa_nnFC;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFC;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFC;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFC;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFC;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFC;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFC;ACT_MOI;char;Mois de la date de l'acte;-
T_RIPaa_nnFC;ACT_ANN;char;Année de la date de l'acte;-
T_RIPaa_nnFC;PSH_MDT;char;Mode de traitement;-
T_RIPaa_nnFC;PSH_DMT;char;Discipline de prestation (ex DMT);-
T_RIPaa_nnFC;EXO_TM;char;Justification exo TM;-
T_RIPaa_nnFC;ACT_COD;char;Code acte;-
T_RIPaa_nnFC;ACT_NBR;num;Quantité;-
T_RIPaa_nnFC;ACT_COE;num;Cœfficient;-
T_RIPaa_nnFC;ACT_DNB;num;Dénombrement;-
T_RIPaa_nnFC;PRI_UNI;num;Prix Unitaire;-
T_RIPaa_nnFC;REM_BAS;num;Montant Base remboursement;-
T_RIPaa_nnFC;REM_TAU;num;Taux Remboursement;-
T_RIPaa_nnFC;AMO_MNR;num;Montant Remboursable par AMO;-
T_RIPaa_nnFC;HON_MNT;num;Montant des honoraire (dépassement compris);-
T_RIPaa_nnFC;AMC_MNR;num;Montant remboursable par AMC;-
T_RIPaa_nnFC;NOE_MNR;num;Montant remboursé NOEMIE Retour;-
T_RIPaa_nnFC;NOE_OPE;char;Nature opération récupération NOEMIE Retour;-
T_RIPaa_nnFH;TYP_ART;char;Type d'enregistrement;-
T_RIPaa_nnFH;ETA_NUM_EPMSI;char;Numéro FINESS de l’entité juridique;-
T_RIPaa_nnFH;ETA_NUM_TWO;char;Numéro FINESS de l’établissement (site géographique);-
T_RIPaa_nnFH;RIP_NUM;char;Numéro séquentiel de séjour (idem RPSA);-
T_RIPaa_nnFH;FAC_NUM;char;N° séquentiel de facture;-
T_RIPaa_nnFH;DEL_DAT_ENT;num;Délai par rapport à la date d'entrée;-
T_RIPaa_nnFH;ENT_MOI;char;Mois de la date de début de séjour;-
T_RIPaa_nnFH;ENT_ANN;char;Année de la date de début de séjour;-
T_RIPaa_nnFH;COD_UCD;char;Code UCD;-
T_RIPaa_nnFH;COE_TAU;num;Coefficient de fractionnement;-
T_RIPaa_nnFH;ACH_PRI;num;Prix d'achat unitaire TTC;-
T_RIPaa_nnFH;MNT_UNI_ECA;num;Montant unitaire de l'écart indemnisable;-
T_RIPaa_nnFH;TOT_MNT_ECA;num;Montant total de l'écart indemnisable;-
T_RIPaa_nnFH;QUA_COD;num;Quantité;-
